2016,1,28,48,1,1,49,71,1,2,200,7,71,0,0,0,27200,36800,0,20000
2016,1,28,48,1,2,42,61,1,2,200,6,63,0,0,0,9600,36800,0,9600
2016,1,29,246,1,1,247,48,1,1,100,8,81,0,0,28,32200,88800,11400,0
2016,1,29,246,1,2,146,47,1,1,100,6,64,0,0,55,40000,88800,40000,0
2016,1,29,246,1,3,48,19,6,1,100,6,63,0,0,45,16600,88800,16600,0
2016,1,29,246,1,4,91,16,6,1,100,4,40,0,0,0,0,88800,0,0
2016,1,30,173,1,1,172,32,1,1,100,7,71,0,0,40,45800,135800,45800,0
2016,1,30,173,1,2,145,38,1,1,100,10,101,21,2102,40,90000,135800,90000,0
2016,1,30,173,1,3,153,10,6,1,100,1,16,0,0,0,9999999,135800,999999,99999
2016,1,30,173,1,4,152,6,6,1,100,1,12,0,0,0,9999999,135800,999999,99999
2016,1,31,62,1,1,62,70,1,1,100,8,81,0,0,0,18500,173300,0,9800
2016,1,31,62,1,2,62,77,1,1,100,10,101,50,5003,0,154800,173300,0,12800
2016,1,32,14,1,1,13,23,1,1,100,7,71,0,0,40,16000,31000,16000,0
2016,1,32,14,1,2,9,21,1,1,100,6,65,0,0,40,15000,31000,15000,0
2016,1,33,77,3,1,77,71,2,1,100,6,63,0,0,0,0,9999999,0,0
2016,1,34,74,1,1,74,28,6,2,200,7,71,0,0,40,23500,23500,23500,0
2016,1,34,74,1,2,78,5,6,2,200,1,11,0,0,0,9999999,23500,999999,99999
2016,1,35,20,1,1,19,64,1,1,100,6,63,0,0,40,172000,172000,30000,0
2016,1,35,20,1,2,18,55,1,1,100,7,71,0,0,0,0,172000,0,0
2016,1,36,49,1,1,49,36,1,1,100,7,71,0,0,45,68000,81100,68000,0
2016,1,36,49,1,2,52,39,1,1,100,6,63,0,0,30,10000,81100,0,0
2016,1,36,49,1,3,58,9,6,1,100,1,15,0,0,0,9999999,81100,999999,99999
2016,1,36,49,1,4,66,6,6,1,100,1,12,0,0,0,9999999,81100,999999,99999
2016,1,36,49,1,5,42,18,6,1,100,6,65,0,0,25,3100,81100,3100,0
2016,1,37,277,1,1,277,26,6,1,100,5,50,0,0,35,13100,13100,13100,0
2016,1,37,277,1,2,443,8,6,1,100,1,12,0,0,0,9999999,13100,999999,99999
2016,1,38,101,1,1,101,46,6,1,100,6,64,0,0,40,19980,19980,19300,680
2016,1,38,101,1,2,84,54,4,1,100,10,101,61,6107,40,60000,19980,60000,0
2016,1,39,257,1,1,257,28,6,1,100,10,101,48,4801,30,7040,7040,7000,0
2016,1,40,18,1,1,18,58,1,1,100,11,116,50,5003,80,356000,356000,356000,0
2016,1,40,18,1,2,17,57,1,1,100,10,101,52,5200,0,0,356000,0,0
2016,1,41,59,1,1,59,31,4,1,100,6,63,0,0,0,8800,8800,0,0
2016,1,41,59,1,2,49,8,6,1,100,1,15,0,0,0,9999999,8800,999999,99999
2016,1,41,59,1,3,53,4,6,1,100,0,2,0,0,0,9999999,8800,999999,99999
2016,1,42,201,1,1,201,42,1,6,610,10,101,62,6201,50,104400,146400,90000,0
2016,1,42,201,1,2,162,41,1,6,610,10,101,52,5200,50,42000,146400,12000,0
2016,1,42,201,1,3,200,15,6,6,610,3,30,0,0,0,0,146400,999999,0
2016,1,42,201,1,4,143,3,6,6,610,1,11,0,0,0,9999999,146400,999999,99999
2016,1,43,61,1,1,61,25,1,1,100,7,71,0,0,30,15000,50000,10000,0
2016,1,43,61,1,2,54,24,1,1,100,7,71,0,0,45,35000,50000,35000,0
2016,1,43,61,1,3,80,0,6,1,100,0,1,0,0,0,9999999,50000,999999,99999
2016,1,44,29,3,1,29,77,5,1,100,6,63,0,0,0,4300,9999999,0,4300
2016,1,45,46,1,1,46,40,1,1,100,10,101,62,6207,40,78000,173000,78000,0
2016,1,45,46,1,2,60,39,1,1,100,11,114,62,6210,40,95000,173000,95000,0
2016,1,45,46,1,3,50,5,6,1,100,1,11,0,0,0,9999999,173000,999999,99999
2016,1,46,123,1,1,123,75,4,2,200,3,30,0,0,0,12900,12900,0,12900
2016,1,47,105,3,1,105,75,5,2,200,2,25,0,0,0,4300,9999999,0,4300
2016,1,48,109,1,1,108,56,5,1,100,3,30,0,0,40,23200,26400,21000,0
2016,1,48,109,1,2,210,19,1,1,100,6,64,0,0,30,3200,26400,3200,0
2016,1,48,109,1,3,234,20,1,1,100,6,64,0,0,0,0,26400,0,0
2016,1,49,65,1,1,64,65,5,1,100,6,63,0,0,0,24000,34000,0,18000
2016,1,49,65,1,2,147,40,4,1,100,6,63,0,0,32,10000,34000,10000,0
2016,1,50,83,3,1,83,17,2,1,100,7,71,0,0,99,21000,9999999,21000,0
2016,1,51,76,1,1,75,32,2,1,100,11,115,53,5301,45,80000,80000,80000,0
2016,1,52,87,1,1,87,66,1,1,100,11,115,62,6201,40,87200,117500,80000,7200
2016,1,52,87,1,2,52,54,1,1,100,10,101,23,2304,0,23500,117500,0,14500
2016,1,52,87,1,3,164,27,6,1,100,7,71,0,0,40,6800,117500,6800,0
2016,1,53,11,1,1,12,40,1,6,610,10,101,34,3401,82,356000,442600,356000,0
2016,1,53,11,1,2,22,32,1,6,610,6,64,0,0,45,46000,442600,46000,0
2016,1,53,11,1,3,24,12,6,6,610,2,22,0,0,0,9999999,442600,999999,99999
2016,1,53,11,1,4,24,8,6,6,610,1,12,0,0,0,9999999,442600,999999,99999
2016,1,53,11,1,5,48,72,5,6,610,7,71,0,0,0,3600,442600,0,0
2016,1,53,11,1,6,49,66,4,6,610,6,64,0,0,0,37000,442600,0,15000
2016,1,54,44,1,1,44,56,1,2,200,11,114,14,1401,40,81000,161000,81000,0
2016,1,54,44,1,2,33,52,1,2,200,8,81,0,0,40,80000,161000,80000,0
2016,1,55,94,1,1,94,45,1,1,100,10,101,62,6206,40,22000,82000,22000,0
2016,1,55,94,1,2,51,60,1,1,100,7,71,0,0,40,60000,82000,0,0
2016,1,55,94,1,3,47,13,6,1,100,2,25,0,0,0,9999999,82000,999999,99999
2016,1,56,117,1,1,116,52,3,2,200,6,64,0,0,0,7700,7700,0,0
2016,1,57,157,1,1,157,22,3,1,100,6,63,0,0,0,0,0,0,0
2016,1,57,157,1,2,320,3,6,1,100,0,2,0,0,0,9999999,0,999999,99999
2016,1,57,157,1,3,320,0,6,1,100,0,1,0,0,0,9999999,0,999999,99999
2016,1,57,157,1,4,554,50,6,1,100,2,23,0,0,0,0,0,0,0
2016,1,58,48,1,1,47,58,1,1,100,6,64,0,0,0,13700,13700,0,13700
2016,1,58,48,1,2,40,61,1,1,100,6,61,0,0,0,0,13700,0,0
2016,1,59,123,1,1,123,49,4,1,100,6,65,0,0,38,76000,77900,76000,0
2016,1,59,123,1,2,188,17,6,1,100,5,50,0,0,15,1900,77900,1900,0
2016,1,60,121,1,1,121,55,3,1,100,6,63,0,0,40,42000,54000,42000,0
2016,1,60,121,1,2,183,41,4,1,100,6,64,0,0,0,0,54000,0,0
2016,1,60,121,1,3,285,20,6,1,100,6,63,0,0,40,12000,54000,12000,0
2016,1,61,95,1,1,95,66,4,1,100,6,65,0,0,0,3800,3800,0,1600
2016,1,61,95,1,2,344,71,5,1,100,7,71,0,0,20,25000,25000,5000,20000
2016,1,62,145,1,1,146,63,1,1,100,6,65,0,0,32,71000,168000,71000,0
2016,1,62,145,1,2,139,63,1,1,100,8,81,0,0,40,97000,168000,97000,0
2016,1,63,18,1,1,17,43,1,1,100,10,101,21,2105,50,118000,118000,118000,0
2016,1,63,18,1,2,15,40,1,1,100,7,71,0,0,0,0,118000,0,0
2016,1,63,18,1,3,17,15,6,1,100,3,30,0,0,0,0,118000,999999,0
2016,1,63,18,1,4,18,8,6,1,100,1,16,0,0,0,9999999,118000,999999,99999
2016,1,64,91,1,1,91,26,1,1,100,10,101,48,4801,45,40000,79000,40000,0
2016,1,64,91,1,2,74,24,1,1,100,10,101,61,6107,40,39000,79000,39000,0
2016,1,65,122,1,1,122,46,1,1,100,10,101,52,5200,40,19200,99200,26000,0
2016,1,65,122,1,2,107,63,1,1,100,6,63,0,0,40,40000,99200,40000,0
2016,1,65,122,1,3,162,5,6,1,100,1,11,0,0,0,9999999,99200,999999,99999
2016,1,65,122,1,4,91,2,6,1,100,0,1,0,0,0,9999999,99200,999999,99999
2016,1,65,122,1,5,148,24,2,1,100,6,64,0,0,48,40000,99200,40000,0
2016,1,66,75,1,1,76,45,1,1,100,10,101,11,1105,60,70000,116000,70000,0
2016,1,66,75,1,2,92,42,1,1,100,11,114,23,2304,50,46000,116000,46000,0
2016,1,66,75,1,3,89,14,6,1,100,2,25,0,0,0,9999999,116000,999999,99999
2016,1,66,75,1,4,89,11,6,1,100,1,17,0,0,0,9999999,116000,999999,99999
2016,1,67,120,1,1,120,74,5,2,200,6,63,0,0,0,17600,17600,0,17600
2016,1,68,79,1,1,79,80,4,2,200,6,63,0,0,0,12300,12300,0,12300
2016,1,69,30,1,1,30,80,1,1,100,6,63,0,0,0,16000,24000,0,16000
2016,1,69,30,1,2,28,78,1,1,100,6,63,0,0,0,8000,24000,0,8000
2016,1,70,52,1,1,51,43,6,2,200,6,64,0,0,40,30000,30000,0,0
2016,1,71,128,1,1,129,44,1,1,100,11,114,55,5506,40,87000,125000,87000,0
2016,1,71,128,1,2,111,34,1,6,600,10,101,23,2305,40,38000,125000,38000,0
2016,1,72,97,1,1,97,24,6,1,100,8,81,0,0,50,35000,35000,35000,0
2016,1,73,22,1,1,22,46,1,1,100,10,101,23,2309,40,16510,22510,16500,0
2016,1,73,22,1,2,29,41,1,1,100,10,101,23,2304,21,6000,22510,6000,0
2016,1,73,22,1,3,29,13,6,1,100,2,23,0,0,0,9999999,22510,999999,99999
2016,1,73,22,1,4,33,8,6,1,100,1,14,0,0,0,9999999,22510,999999,99999
2016,1,74,92,1,1,93,69,1,1,100,7,71,0,0,0,22500,45000,0,19000
2016,1,74,92,1,2,94,71,1,1,100,7,71,0,0,0,22500,45000,0,22000
2016,1,75,22,1,1,22,37,1,1,100,7,71,0,0,40,60000,120000,60000,0
2016,1,75,22,1,2,16,36,1,1,100,8,81,0,0,40,60000,120000,60000,0
2016,1,75,22,1,3,15,6,6,1,100,1,12,0,0,0,9999999,120000,999999,99999
2016,1,76,355,1,1,356,31,1,1,100,7,71,0,0,48,13800,13800,13800,0
2016,1,76,355,1,2,145,30,1,1,100,10,101,52,5200,0,0,13800,0,0
2016,1,76,355,1,3,227,3,6,1,100,1,11,0,0,0,9999999,13800,999999,99999
2016,1,76,355,1,4,226,1,6,1,100,0,1,0,0,0,9999999,13800,999999,99999
2016,1,77,87,1,1,86,69,1,1,100,11,114,11,1100,0,45600,83800,0,25200
2016,1,77,87,1,2,134,66,1,1,100,11,114,23,2300,0,38200,83800,0,18000
2016,1,78,61,1,1,61,78,1,1,100,10,101,64,6402,0,131300,141260,0,24000
2016,1,78,61,1,2,66,75,1,1,100,10,101,33,3301,0,9960,141260,0,9900
2016,1,79,88,4,1,88,18,6,1,100,6,63,0,0,0,10000,9999999,0,10000
2016,1,80,41,1,1,41,49,6,2,200,8,81,0,0,40,50000,50000,50000,0
2016,1,81,52,1,1,52,63,6,2,200,6,63,0,0,0,12000,12000,0,12000
2016,1,82,73,1,1,73,57,1,1,100,6,65,0,0,50,44200,44200,44200,0
2016,1,82,73,1,2,64,53,1,1,100,6,63,0,0,0,0,44200,0,0
2016,1,83,21,4,1,21,18,6,1,100,6,63,0,0,10,1200,9999999,1200,0
2016,1,84,154,1,1,154,75,4,1,100,8,81,0,0,0,21600,33900,0,21600
2016,1,84,154,1,2,147,53,6,1,100,6,61,0,0,0,12300,33900,0,12300
2016,1,85,52,1,1,52,23,1,1,100,2,26,0,0,40,24000,33000,24000,0
2016,1,85,52,1,2,45,19,1,1,100,4,40,0,0,0,0,33000,0,0
2016,1,85,52,1,3,75,0,6,1,100,0,1,0,0,0,9999999,33000,999999,99999
2016,1,85,52,1,4,94,58,1,1,100,6,63,0,0,0,0,33000,0,0
2016,1,85,52,1,5,112,55,1,1,100,2,26,0,0,0,9000,33000,0,0
2016,1,86,56,1,1,56,51,1,1,100,10,101,61,6107,36,65000,70000,65000,0
2016,1,86,56,1,2,43,52,1,1,100,6,63,0,0,0,0,70000,0,0
2016,1,86,56,1,3,112,25,6,1,100,7,71,0,0,40,5000,70000,5000,0
2016,1,87,86,1,1,87,69,1,1,100,6,65,0,0,0,43100,43100,0,5500
2016,1,87,86,1,2,87,60,1,1,100,6,63,0,0,0,0,43100,0,0
2016,1,88,42,1,1,42,51,2,2,200,5,50,0,0,0,0,9300,0,0
2016,1,88,42,1,2,104,33,6,2,200,4,40,0,0,0,9300,9300,0,9300
2016,1,88,42,1,3,62,26,6,2,200,8,81,0,0,0,0,9300,0,0
2016,1,88,42,1,4,38,18,2,2,200,5,50,0,0,0,0,9300,0,0
2016,1,89,56,1,1,56,81,5,2,200,6,63,0,0,0,58800,81800,0,12600
2016,1,89,56,1,2,102,60,4,2,200,5,50,0,0,40,23000,81800,23000,0
2016,1,89,56,1,3,105,48,4,2,200,6,63,0,0,0,0,81800,0,0
2016,1,90,67,3,1,67,40,4,1,100,7,71,0,0,0,0,9999999,0,0
2016,1,91,90,1,1,90,62,3,2,200,4,40,0,0,35,19700,29500,16700,3000
2016,1,91,90,1,2,144,37,6,2,200,6,63,0,0,21,9800,29500,9800,0
2016,1,92,123,1,1,123,55,1,2,200,4,40,0,0,40,25500,64300,25500,0
2016,1,92,123,1,2,90,52,1,2,200,5,50,0,0,40,16800,64300,16800,0
2016,1,92,123,1,3,234,24,6,2,200,6,61,0,0,40,22000,64300,22000,0
2016,1,93,31,4,1,31,23,6,1,100,10,101,37,3700,50,15000,9999999,15000,0
2016,1,94,14,1,1,14,65,1,1,100,7,71,0,0,40,26000,44500,26000,0
2016,1,94,14,1,2,17,69,1,1,100,7,71,0,0,0,18500,44500,0,18000
2016,1,95,74,1,1,74,31,1,7,700,2,23,0,0,40,26000,56000,26000,0
2016,1,95,74,1,2,81,29,1,7,700,6,63,0,0,40,30000,56000,30000,0
2016,1,95,74,1,3,69,10,6,7,700,2,22,0,0,0,9999999,56000,999999,99999
2016,1,95,74,1,4,100,9,6,7,700,1,17,0,0,0,9999999,56000,999999,99999
2016,1,96,63,1,1,63,45,1,1,100,8,81,0,0,40,66900,132901,65000,0
2016,1,96,63,1,2,97,41,1,1,100,7,71,0,0,40,66001,132901,66000,0
2016,1,96,63,1,3,87,12,6,1,100,2,22,0,0,0,9999999,132901,999999,99999
2016,1,96,63,1,4,91,9,6,1,100,1,15,0,0,0,9999999,132901,999999,99999
2016,1,97,301,1,1,301,22,6,2,200,6,63,0,0,50,28000,28000,28000,0
2016,1,98,25,1,1,24,51,6,1,100,7,71,0,0,40,29300,48400,29300,0
2016,1,98,25,1,2,41,50,6,1,100,4,40,0,0,40,19100,48400,19100,0
2016,1,99,18,1,1,18,41,4,1,100,7,71,0,0,60,13300,13300,9100,0
2016,1,100,142,1,1,141,73,4,1,100,2,26,0,0,0,17600,17600,0,14000
2016,1,100,142,1,2,336,53,3,1,100,6,61,0,0,0,0,0,0,0
2016,1,101,189,1,1,190,81,5,1,100,6,63,0,0,0,9400,9400,0,9400
2016,1,102,18,1,1,17,84,5,1,100,6,63,0,0,0,29600,29600,0,13000
2016,1,103,143,1,1,143,82,4,1,100,6,63,0,0,0,23200,23200,0,16500
2016,1,104,34,1,1,34,55,1,1,100,11,115,55,5501,60,356050,436050,356000,0
2016,1,104,34,1,2,40,45,1,1,100,11,115,61,6107,20,80000,436050,80000,0
2016,1,104,34,1,3,30,14,6,1,100,2,25,0,0,0,9999999,436050,999999,99999
2016,1,104,34,1,4,41,10,6,1,100,1,17,0,0,0,9999999,436050,999999,99999
2016,1,105,64,1,1,64,71,1,1,100,7,71,0,0,20,31800,40800,9300,22500
2016,1,105,64,1,2,63,67,1,1,100,6,63,0,0,0,9000,40800,0,9000
2016,1,106,26,1,1,26,69,5,1,100,7,71,0,0,0,34300,34300,0,21800
2016,1,107,66,1,1,66,55,1,1,100,6,64,0,0,0,0,65000,0,0
2016,1,107,66,1,2,117,56,1,1,100,6,63,0,0,40,65000,65000,65000,0
2016,1,108,69,1,1,69,26,1,1,100,6,64,0,0,38,10000,43000,10000,0
2016,1,108,69,1,2,122,30,1,1,100,7,71,0,0,40,33000,43000,33000,0
2016,1,108,69,1,3,114,7,6,1,100,1,12,0,0,0,9999999,43000,999999,99999
2016,1,108,69,1,4,63,4,6,1,100,0,2,0,0,0,9999999,43000,999999,99999
2016,1,108,69,1,5,62,0,6,1,100,0,1,0,0,0,9999999,43000,999999,99999
2016,1,109,55,3,1,55,44,4,1,100,6,64,0,0,0,0,9999999,0,0
2016,1,110,351,1,1,351,33,6,2,200,6,63,0,0,40,36000,36000,36000,0
2016,1,110,351,1,2,203,10,6,2,200,1,17,0,0,0,9999999,36000,999999,99999
2016,1,110,351,1,3,146,1,6,2,200,0,1,0,0,0,9999999,36000,999999,99999
2016,1,110,351,1,4,138,31,6,2,200,7,71,0,0,40,21000,36000,21000,0
2016,1,111,148,1,1,148,40,6,2,200,7,71,0,0,50,32000,32000,32000,0
2016,1,111,148,1,2,151,36,6,2,200,8,81,0,0,40,28000,32000,28000,0
2016,1,112,112,1,1,112,37,1,1,100,7,71,0,0,15,7000,97000,7000,0
2016,1,112,112,1,2,99,38,1,1,100,7,71,0,0,50,90000,97000,90000,0
2016,1,112,112,1,3,114,7,6,1,100,1,14,0,0,0,9999999,97000,999999,99999
2016,1,112,112,1,4,91,2,6,1,100,0,1,0,0,0,9999999,97000,999999,99999
2016,1,113,87,1,1,87,74,5,1,100,8,81,0,0,0,45600,45600,0,21600
2016,1,114,19,1,1,20,87,5,2,200,2,23,0,0,0,6200,28400,0,0
2016,1,114,19,1,2,42,41,6,2,200,6,63,0,0,40,22200,28400,22200,0
2016,1,114,19,1,3,12,15,6,2,200,3,30,0,0,0,0,28400,999999,0
2016,1,115,87,1,1,87,77,6,1,100,11,114,61,6105,0,76600,76600,0,18000
2016,1,116,149,1,1,149,43,1,1,100,10,101,23,2307,40,38000,77000,38000,0
2016,1,116,149,1,2,144,47,1,1,100,6,63,0,0,0,39000,77000,0,0
2016,1,116,149,1,3,244,9,6,1,100,1,16,0,0,0,9999999,77000,999999,99999
2016,1,117,40,1,1,41,34,1,1,100,10,101,62,6209,60,37000,124500,37000,0
2016,1,117,40,1,2,39,44,1,1,100,10,101,53,5301,60,60000,124500,60000,0
2016,1,117,40,1,3,69,63,5,1,100,6,63,0,0,0,27500,124500,0,0
2016,1,118,63,1,1,64,93,5,1,100,10,101,60,6000,0,37770,76340,0,13500
2016,1,118,63,1,2,95,66,6,1,100,10,101,60,6001,0,38570,76340,0,18600
2016,1,119,118,1,1,118,64,1,1,100,7,71,0,0,40,35000,88000,35000,0
2016,1,119,118,1,2,102,69,1,1,100,10,101,55,5506,40,53000,88000,23000,20000
2016,1,120,56,1,1,56,86,4,1,100,6,65,0,0,0,20200,59200,0,20200
2016,1,120,56,1,2,107,67,4,1,100,10,101,62,6201,40,39000,59200,0,21000
2016,1,121,23,1,1,23,46,1,1,100,11,115,64,6402,40,150000,150000,150000,0
2016,1,121,23,1,2,35,44,1,1,100,10,101,62,6206,0,0,150000,0,0
2016,1,121,23,1,3,38,17,6,1,100,4,40,0,0,0,0,150000,0,0
2016,1,121,23,1,4,37,14,6,1,100,2,26,0,0,0,9999999,150000,999999,99999
2016,1,121,23,1,5,36,13,6,1,100,2,23,0,0,0,9999999,150000,999999,99999
2016,1,122,100,1,1,100,60,1,1,100,6,63,0,0,45,32010,48010,32000,0
2016,1,122,100,1,2,81,59,1,1,100,8,81,0,0,40,16000,48010,16000,0
2016,1,123,67,1,1,67,60,4,2,200,8,81,0,0,0,9100,9100,0,9100
2016,1,123,67,1,2,219,10,6,2,200,1,16,0,0,0,9999999,9100,999999,99999
2016,1,124,93,1,1,92,65,5,1,100,8,81,0,0,20,8000,8000,2000,6000
2016,1,125,89,1,1,89,28,1,1,100,7,71,0,0,20,3600,8400,3600,0
2016,1,125,89,1,2,39,24,1,1,100,8,81,0,0,50,4800,8400,4800,0
2016,1,126,81,1,1,82,42,4,2,200,6,65,0,0,42,30000,36500,30000,0
2016,1,126,81,1,2,109,21,6,2,200,7,71,0,0,25,6000,36500,6000,0
2016,1,126,81,1,3,98,19,6,2,200,7,71,0,0,10,500,36500,500,0
2016,1,127,247,1,1,248,65,3,2,200,2,23,0,0,0,7800,7800,0,7800
2016,1,127,247,1,2,813,16,6,2,200,4,40,0,0,0,0,7800,0,0
2016,1,127,247,1,3,813,9,6,2,200,1,15,0,0,0,9999999,7800,999999,99999
2016,1,128,80,1,1,80,58,6,1,100,8,81,0,0,50,45000,45000,45000,0
2016,1,129,281,1,1,280,34,6,1,100,8,81,0,0,40,30000,30000,30000,0
2016,1,129,281,1,2,216,33,4,1,100,8,81,0,0,72,23900,30000,23900,0
2016,1,130,199,1,1,199,47,1,2,200,11,114,32,3202,40,50000,100000,50000,0
2016,1,130,199,1,2,224,45,1,2,200,6,63,0,0,40,25000,100000,25000,0
2016,1,130,199,1,3,199,22,6,2,200,7,71,0,0,40,25000,100000,25000,0
2016,1,130,199,1,4,123,15,6,2,200,3,30,0,0,0,0,100000,999999,0
2016,1,131,51,1,1,51,88,1,1,100,6,63,0,0,0,24200,32200,0,11800
2016,1,131,51,1,2,58,83,1,1,100,10,101,36,3606,0,8000,32200,0,8000
2016,1,132,133,1,1,133,85,5,1,100,6,63,0,0,0,35100,35100,0,16100
2016,1,133,143,1,1,144,81,4,1,100,6,63,0,0,40,74600,74600,53000,7600
2016,1,134,14,1,1,13,43,6,1,100,6,65,0,0,20,6200,6200,6200,0
2016,1,134,14,1,2,29,43,4,1,100,7,71,0,0,45,19700,19700,19700,0
2016,1,135,228,1,1,228,40,6,2,200,7,71,0,0,40,38000,38000,38000,0
2016,1,136,33,1,1,33,56,1,1,100,6,64,0,0,50,50000,53000,50000,0
2016,1,136,33,1,2,37,56,1,1,100,6,63,0,0,21,3000,53000,3000,0
2016,1,137,77,1,1,77,30,1,1,100,6,63,0,0,40,27000,27000,27000,0
2016,1,137,77,1,2,62,29,1,1,100,6,63,0,0,0,0,27000,0,0
